d,price_usd,lth_realized_price
2023-01-28,23008.8094649328,19951.39
2023-01-29,23774.9963679135,19949.4
2023-01-30,22799.427261543,19947.62
2023-01-31,23130.0519132087,19943.89
2023-02-01,23727.2026075395,19940.52
2023-02-02,23505.6048430742,19935.95
2023-02-03,23445.8131773816,19928.57
2023-02-04,23355.5243863238,19926.78
2023-02-05,22957.2251905319,19924.6
2023-02-06,22745.1650371128,19922.78
2023-02-07,23266.2692036821,19917.94
2023-02-08,22937.5799453536,19917.04
2023-02-09,21818.1989456458,19912.68
2023-02-10,21620.5667837522,19909.29
2023-02-11,21864.8626414378,19907.93
2023-02-12,21772.1373252484,19903.86
2023-02-13,21798.7157168323,19900.35
2023-02-14,22222.415043834,19898.01
2023-02-15,24304.6129827586,19892.5
2023-02-16,23742.4488354763,19889.84
2023-02-17,24607.3356054939,19885.42
2023-02-18,24636.5266127995,19884.01
2023-02-19,24366.9907606663,19882.58
2023-02-20,24797.8430359439,19880.39
2023-02-21,24400.3893898305,19875.92
2023-02-22,24163.7389812975,19862.4
2023-02-23,23910.0342104033,19860.66
2023-02-24,23175.8242036821,19848.7
2023-02-25,23159.8154403857,19847.14
2023-02-26,23542.0964281122,19845.9
2023-02-27,23504.1894178843,19842.88
2023-02-28,23145.9491277031,19817.57
2023-03-01,23610.6590902981,19788.85
2023-03-02,23470.0254815897,19783.54
2023-03-03,22350.0962340736,19780.91
2023-03-04,22334.2852638808,19781.0
2023-03-05,22419.8171390999,19762.64
2023-03-06,22414.7033056692,19756.59
2023-03-07,22174.6484725307,19664.66
2023-03-08,21701.3846227352,19662.97
2023-03-09,20349.8141732905,19658.7
2023-03-10,19951.37,19656.38
2023-03-17,27450.6282933957,19622.38
2023-03-18,26985.7359915254,19621.14
2023-03-19,28185.2043319696,19616.54
2023-03-20,27834.3361090006,19626.5
2023-03-21,28172.7950558153,19623.48
2023-03-22,27341.5571297487,19617.17
2023-03-23,28387.8897495617,19609.08
2023-03-24,27464.1249453536,19603.61
2023-03-25,27518.62,19598.22
2023-03-27,27154.9963702513,19588.96
2023-03-28,27283.9634029807,19582.95
2023-03-29,28389.2917784921,19578.11
2023-03-30,28021.5583009936,19070.29
2023-03-31,28514.6813062537,19063.92
2023-04-01,28494.5638863238,19061.06
2023-04-02,28161.9980362361,19058.76
2023-04-03,27850.9799436002,19056.76
2023-04-04,28113.9585187025,19043.79
2023-04-05,28190.3116063705,19027.08
2023-04-06,28049.0744763296,19006.71
2023-04-07,27936.8042609585,18990.34
2023-04-08,27964.0512498539,18990.01
2023-04-09,28357.8072703098,18992.34
2023-04-10,29687.5651846873,18982.02
2023-04-11,30247.0959193454,18958.11
2023-04-12,29913.0035463472,18930.47
2023-04-13,30370.82207218,18925.82
2023-04-14,30458.9700414962,18926.19
2023-04-15,30342.0591084161,18924.47
2023-04-16,30312.9308533022,18923.62
2023-04-17,29469.5050727645,18918.56
2023-04-18,30366.8723813559,18915.28
2023-04-19,28796.7440952659,18915.46
2023-04-20,28251.2763790181,18909.86
2023-04-21,27292.0211052016,18907.1
2023-04-22,27827.5475920514,18903.38
2023-04-23,27604.6855742256,18904.56
2023-04-24,27520.1996729982,18901.08
2023-04-25,28302.6942180012,18893.68
2023-04-26,28384.2340333139,18885.58
2023-04-27,29465.5514272355,18875.13
2023-04-28,29350.811886616,18871.77
2023-04-29,29221.5145075979,18869.83
2023-04-30,29362.0867974868,18865.04
2023-05-01,28114.9531873174,18856.29
2023-05-02,28690.5809959088,18851.98
2023-05-03,29045.0427735243,18847.98
2023-05-04,28855.8574465225,18844.08
2023-05-05,29552.9695236704,18840.22
2023-05-06,28899.4629602572,18837.6
2023-05-07,28761.738434249,18835.04
2023-05-08,27727.2854091175,18831.32
2023-05-09,27642.4281092928,18832.23
2023-05-10,27646.004902104,18828.39
2023-05-11,26986.271065751,18822.07
2023-05-12,26773.3443591467,18819.15
2023-05-13,26841.3982913501,18817.34
2023-05-14,26918.261597896,18816.95
2023-05-15,27231.6216052016,18830.58
2023-05-16,27025.7181864407,18829.95
2023-05-17,27401.0440610754,18826.07
2023-05-18,26843.2350938048,18821.97
2023-05-19,26889.503631502,18820.15
2023-05-20,27100.8582878434,18819.44
2023-05-21,26777.0977831677,18816.82
2023-05-22,26858.7370637054,18806.23
2023-05-23,27226.8558763881,18795.8
2023-05-24,26341.4306446522,18792.81
2023-05-25,26484.8359234366,18797.69
2023-05-26,26720.3838071303,18792.84
2023-05-27,26854.5403702513,18790.58
2023-05-28,28097.5211259497,18790.94
2023-05-29,27765.0728693746,18787.15
2023-05-30,27712.4915844535,18785.73
2023-05-31,27217.6832580362,18785.54
2023-06-01,26825.3713451198,18777.36
2023-06-02,27255.2279941555,18774.79
2023-06-03,27079.4084643483,18772.86
2023-06-04,27158.25456955,18771.67
2023-06-05,25785.8514842198,18760.29
2023-06-06,27213.7705187025,18758.19
2023-06-07,26339.5790292227,18753.24
2023-06-08,26521.693600526,18752.73
2023-06-09,26470.6775780245,18748.65
2023-06-10,25863.2138506721,18741.58
2023-06-11,25906.8281516657,18740.89
2023-06-12,25906.7519354179,18739.65
2023-06-13,25880.8599734074,18740.63
2023-06-14,25097.5853796026,18732.28
2023-06-15,25559.1433293396,18725.72
2023-06-16,26331.8200943892,18722.55
2023-06-17,26514.1713495032,18721.12
2023-06-18,26353.962682934,18721.87
2023-06-19,26778.0634415547,18719.97
2023-06-20,28305.4204573349,18691.23
2023-06-21,30099.5153509643,18674.35
2023-06-22,29952.5112866745,18671.89
2023-06-23,30638.3537644652,18661.7
2023-06-24,30549.0162872589,18663.74
2023-06-25,30467.4403705435,18665.96
2023-06-26,30255.8861241964,18664.8
2023-06-27,30656.2,18665.34
2023-06-28,30104.0432717709,18662.67
2023-06-29,30460.792978083,18632.88
2023-06-30,30484.503257744,18636.56
2023-07-01,30581.6889655172,18651.66
2023-07-02,30594.2164736996,18654.55
2023-07-03,31135.3575993571,18656.24
2023-07-04,30799.9474558738,18660.55
2023-07-05,30497.8221282876,18661.79
2023-07-06,29979.7298094681,18604.82
2023-07-07,30329.8829786674,18605.69
2023-07-08,30263.6196341321,18608.35
2023-07-09,30163.2210563998,18609.9
2023-07-10,30394.6555806546,18606.44
2023-07-11,30616.247094097,18609.46
2023-07-12,30385.6087852133,18615.68
2023-07-13,31434.7354704851,18598.43
2023-07-14,30310.6720204559,18602.05
2023-07-15,30290.8905958504,18604.84
2023-07-16,30249.7729658095,18605.47
2023-07-17,30143.7462744009,18588.78
2023-07-18,29835.7474076563,18589.71
2023-07-19,29913.0294646406,18588.3
2023-07-20,29805.6065707189,18587.08
2023-07-21,29919.6934921099,18570.65
2023-07-22,29726.0096271186,18573.37
2023-07-23,29882.43,18574.44
2023-07-26,29361.5917580362,18576.27
2023-07-27,29201.6865175336,18528.72
2023-07-28,29316.3130751023,18370.2
2023-07-29,29360.376179135,18375.17
2023-07-30,29262.8367337814,18378.72
2023-07-31,29219.8201887785,18374.0
2023-08-01,29499.5875385739,18375.91
2023-08-02,29143.1519620105,18366.66
2023-08-03,29192.3448617767,18370.12
2023-08-04,29057.2532437171,18372.97
2023-08-05,29053.0956975453,18377.21
2023-08-06,29048.0433275862,18382.88
2023-08-07,29164.3585873758,18386.94
2023-08-08,29779.511383986,18387.28
2023-08-09,29582.9442375804,18393.51
2023-08-10,29430.1599117475,18394.25
2023-08-11,29399.784739626,18399.14
2023-08-12,29415.733902104,18410.76
2023-08-13,29286.1176110462,18420.04
2023-08-14,29408.9717127411,18422.26
2023-08-15,29167.59721654,18424.51
2023-08-16,28754.2924079486,18425.98
2023-08-17,26660.5627264757,18419.32
2023-08-18,26037.3658474576,18407.22
2023-08-19,26093.981808007,18412.04
2023-08-20,26176.4721642315,18412.03
2023-08-21,26128.9050160725,18412.16
2023-08-22,25978.2096914085,18410.93
2023-08-23,26452.1935882525,18409.34
2023-08-24,26126.7943331385,18411.03
2023-08-25,26040.881255114,18411.13
2023-08-26,26006.1740800701,18414.09
2023-08-27,26086.3612594974,18425.28
2023-08-28,26103.2765730567,18427.19
2023-08-29,27672.2221306254,18405.53
2023-08-30,27298.997779661,18413.45
2023-08-31,25954.8665935126,18410.57
2023-09-01,25802.7885298071,18409.78
2023-09-02,25868.2960976037,18414.59
2023-09-03,25962.5475689655,18431.66
2023-09-04,25799.5256870251,18432.89
2023-09-05,25782.3622200468,18433.57
2023-09-06,25754.7902676797,18540.43
2023-09-07,26210.6045637054,18547.65
2023-09-08,25904.6982127411,18546.41
2023-09-09,25894.6205976037,18545.17
2023-09-10,25856.26,18548.92
2023-09-11,25135.0393781414,18550.01
2023-09-12,25859.7018068381,18555.88
2023-09-13,26226.8667524839,18566.64
2023-09-14,26556.056943308,18570.53
2023-09-15,26672.6160818235,18574.47
2023-09-16,26555.6361031561,18577.06
2023-09-17,26502.4321189363,18597.32
2023-09-18,26474.89,18612.74
2023-09-19,27215.0504848042,18637.38
2023-09-20,27133.4037235535,18644.69
2023-09-21,26571.5952919345,18665.98
2023-09-22,26581.1476116306,18673.4
2023-09-23,26575.776386616,18680.81
2023-09-24,26286.6410488019,18690.96
2023-09-25,26288.8095005845,18693.56
2023-09-26,26194.5378880772,18696.45
2023-09-27,26336.0825973115,18701.87
2023-09-28,27033.4254415546,18702.38
2023-09-29,26911.2514739918,18699.95
2023-09-30,26977.6933126826,18697.53
2023-10-01,27950.1453594389,18695.41
2023-10-02,27565.8892954413,18685.76
2023-10-03,27439.1422393337,18686.51
2023-10-04,27797.251176505,18685.56
2023-10-05,27426.3450926359,18685.24
2023-10-06,27941.9633760959,18693.43
2023-10-07,27972.7515704266,18701.62
2023-10-08,27936.3261157218,18706.22
2023-10-09,27591.3467618352,18720.52
2023-10-10,27419.7971803039,18725.33
2023-10-11,26828.1725710111,18717.15
2023-10-12,26741.3405990649,18717.58
2023-10-13,26842.4467703098,18755.15
2023-10-14,26861.9892375804,18792.72
2023-10-15,27130.3067092344,18802.03
2023-10-16,28506.7936741671,18808.1
2023-10-17,28433.2051522501,18805.64
2023-10-18,28328.0750195792,18804.07
2023-10-19,28690.358041204,18812.43
2023-10-20,29704.9853673291,18808.72
2023-10-21,29922.5464044418,18829.24
2023-10-22,29984.1593196961,18814.21
2023-10-23,32954.1690482174,18800.29
2023-10-24,33880.9566537113,18794.62
2023-10-25,34488.6589210988,18793.29
2023-10-26,34181.4922521917,18799.71
2023-10-27,33896.938528346,18802.07
2023-10-28,34091.5890327294,18806.13
2023-10-29,34574.3377206312,18812.6
2023-10-30,34495.1050207481,18817.81
2023-10-31,34636.4264736996,18819.47
2023-11-01,35431.9794532437,18833.18
2023-11-02,34882.9173366452,18841.92
2023-11-03,34708.2218804792,18849.98
2023-11-04,35091.0763062537,18858.04
2023-11-05,35105.0420265926,18868.15
2023-11-06,35017.7151484512,18930.31
2023-11-07,35418.4768901227,18931.79
2023-11-08,35797.8946090006,18934.92
2023-11-09,36675.3264333723,18894.42
2023-11-10,37367.4943722969,18889.15
2023-11-11,36979.9312405026,18886.3
2023-11-12,37053.3410514319,18887.1
2023-11-13,36543.2680870836,18888.46
2023-11-14,35590.6835645821,18888.65
2023-11-15,37840.5534894798,18886.06
2023-11-16,36160.4044509059,18890.4
2023-11-17,36569.7120534775,18894.5
2023-11-18,36577.4249617183,18894.8
2023-11-19,37442.7285119813,18897.85
2023-11-20,37516.0503708358,18902.51
2023-11-21,36035.0330862069,18901.63
2023-11-22,37403.0347168323,18900.75
2023-11-23,37311.7192156634,18899.87
2023-11-24,37718.7841630625,18903.34
2023-11-25,37800.1260932203,18906.81
2023-11-26,37482.7055260082,18961.84
2023-11-27,37229.2452197545,18971.44
2023-11-28,37828.4655911748,18981.05
2023-11-29,37846.8531227352,18975.46
2023-11-30,37712.7114789597,18969.88
2023-12-01,38703.5536820573,18970.6
2023-12-02,39462.2799272355,18979.59
2023-12-03,39978.2226104617,18988.58
2023-12-04,41910.2994815897,19025.64
2023-12-05,44067.0054763296,19057.02
2023-12-06,43745.8343907072,19050.35
2023-12-07,43282.6182261835,19043.69
2023-12-08,44205.0522089421,19057.19
2023-12-09,43740.0063927528,19070.7
2023-12-10,43732.7120900059,19074.44
2023-12-11,41209.8947904734,19072.33
2023-12-12,41467.2735698422,19079.83
2023-12-13,42939.0607583285,19114.54
2023-12-14,43033.1371560491,19117.33
2023-12-15,41978.0970195792,19109.74
2023-12-16,42203.2140450029,19131.69
2023-12-17,41428.6657855056,19127.31
2023-12-18,42635.7331911163,19137.31
2023-12-19,42271.863025716,19124.85
2023-12-20,43605.1555549386,19137.84
2023-12-21,43870.2382340736,19139.26
2023-12-22,44009.5016551724,19137.37
2023-12-23,43768.8067518995,19143.23
2023-12-24,43097.8093258329,19150.15
2023-12-25,43623.7504029807,19198.42
2023-12-26,42491.1229079486,19197.99
2023-12-27,43436.9594269433,19220.11
2023-12-28,42670.6797180012,19233.63
2023-12-29,41998.6033442431,19199.15
2023-12-30,42204.4917744009,19204.02
2023-12-31,42217.1587913501,19202.47
2024-01-01,44049.4735534775,19205.69
2024-01-02,44941.160493571,19197.94
2024-01-03,42773.6515423729,19223.69
2024-01-04,44250.7452670953,19155.6
2024-01-05,44146.3222022209,19164.05
2024-01-06,43917.9798147282,19167.93
2024-01-07,43844.195949737,19173.08
2024-01-08,46981.3242995324,19179.98
2024-01-09,46084.005795149,19179.47
2024-01-10,46818.1592764465,19188.65
2024-01-11,46380.8708082992,19196.13
2024-01-12,42817.4305356517,19190.27
2024-01-13,42846.9544699006,19194.15
2024-01-14,41888.1513068381,19198.67
2024-01-15,42528.9192489772,19200.24
2024-01-16,43171.4472241379,19243.73
2024-01-17,42689.304327294,19231.59
2024-01-18,41261.9076177674,19229.21
2024-01-19,41606.8535330216,19223.83
2024-01-20,41668.6904102864,19225.98
2024-01-21,41537.1123562244,19228.46
2024-01-22,39577.0998603156,19211.09
2024-01-23,39737.3143617767,19201.38
2024-01-24,40101.8568980129,19200.2
2024-01-25,39917.6611461134,19206.47
2024-01-26,41860.7310458796,19200.25
2024-01-27,42125.3014155465,19201.28
2024-01-28,41983.0202744009,19201.27
2024-01-29,43218.3470821157,19187.48
2024-01-30,42950.0541277031,19165.51
2024-01-31,42589.4708059614,19162.01
2024-02-01,43020.3596548802,19159.09
2024-02-02,43155.3852030976,19152.6
2024-02-03,42982.3789979544,19154.54
2024-02-04,42576.2913050847,19160.04
2024-02-05,42619.2742738165,19157.84
2024-02-06,43102.7062632963,19165.39
2024-02-07,44253.0314731151,19180.44
2024-02-08,45332.09157218,19189.19
2024-02-09,47176.9665137347,19184.86
2024-02-10,47792.8972156634,19184.03
2024-02-11,48200.7986057861,19183.64
2024-02-12,49989.80371654,19170.37
2024-02-13,49628.0941528346,19169.89
2024-02-14,51844.2929193454,19160.61
2024-02-15,51939.1472919345,19158.74
2024-02-16,52157.3123977206,19153.16
2024-02-17,51674.8158521333,19173.76
2024-02-18,52148.0645365283,19174.91
2024-02-19,51804.8051537113,19187.67
2024-02-20,52308.0531712449,19182.36
2024-02-21,51744.321808007,19166.14
2024-02-22,51292.3252574518,19170.98
2024-02-23,50789.1431759205,19154.21
2024-02-24,51578.2349164231,19155.04
2024-02-25,51746.4789669784,19159.9
2024-02-26,54551.8259184687,19157.0
2024-02-27,57049.888220339,19151.88
2024-02-28,62460.740619813,19122.14
2024-02-29,61394.7818515488,19147.19
2024-03-01,62524.401817066,19147.7
2024-03-02,62049.6145637054,19152.81
2024-03-03,62991.4422913501,19160.53
2024-03-04,68091.8388243717,19157.48
2024-03-05,63950.524329924,19111.03
2024-03-06,66103.7215400351,19048.53
2024-03-07,67070.3791484512,19055.92
2024-03-08,68343.7149552893,19035.04
2024-03-09,68502.5053392753,19039.43
2024-03-10,68882.2513395675,19042.31
2024-03-11,72198.0875341905,19027.65
2024-03-12,71432.7283018702,19023.11
2024-03-13,73081.5759053185,19030.25
2024-03-14,71505.2729076563,19035.86
2024-03-15,69424.9141753361,19037.38
2024-03-16,65433.6819006429,19047.48
2024-03-17,68285.0891691993,19061.4
2024-03-18,67770.8865245471,19094.29
2024-03-19,61969.3075394506,19080.31
2024-03-20,67848.1076396844,19066.2
2024-03-21,65454.7357232612,19041.15
2024-03-22,63486.4849997078,19053.77
2024-03-23,64361.2429047341,19109.41
2024-03-24,67289.5658310929,19112.33
2024-03-25,70042.0204237288,19110.45
2024-03-26,70071.0472144945,19109.92
2024-03-27,69267.8879815897,19107.0
2024-03-28,70826.8968714202,19108.04
2024-03-29,69917.0430070134,19110.21
2024-03-30,69663.0119073641,19120.27
2024-03-31,71227.4517939801,19149.65
2024-04-01,69791.6277305669,19178.14
2024-04-02,65533.7548351841,19176.59
2024-04-03,66130.2162393337,19183.43
2024-04-04,68438.135024547,19188.83
2024-04-05,67904.9094766219,19188.32
2024-04-06,69136.0710783168,19192.05
2024-04-07,69392.6830108124,19202.8
2024-04-08,71712.7972840444,19207.7
2024-04-09,69074.5418638223,19212.65
2024-04-10,70579.4456767972,19220.79
2024-04-11,70046.5536057861,19219.52
2024-04-12,67098.113691993,19223.58
2024-04-13,64551.6482875512,19232.42
2024-04-14,65648.8099602572,19235.18
2024-04-15,63393.325166277,19239.07
2024-04-16,63784.8203340152,19250.9
2024-04-17,61324.2184286967,19262.2
2024-04-18,63510.14500263,19250.72
2024-04-19,63762.6310300994,19244.05
2024-04-20,64907.9928366452,19254.1
2024-04-21,64968.192619813,19261.33
2024-04-22,66944.5960911748,19265.75
2024-04-23,66385.3002919345,19340.54
2024-04-24,64189.9679064874,19294.88
2024-04-25,64515.3874725307,19296.7
2024-04-26,63777.4715002922,19294.07
2024-04-27,63429.3099649328,19306.11
2024-04-28,62978.5770049678,19323.6
2024-04-29,63908.3888766803,19331.25
2024-04-30,60636.3261633548,19340.42
2024-05-01,58141.7772799532,19343.31
2024-05-02,59170.1088936295,19361.07
2024-05-03,62983.6554783752,19360.66
2024-05-04,63881.1305429573,19373.69
2024-05-05,64067.5959918177,19382.3
2024-05-06,63228.1031341321,19394.19
2024-05-07,62396.999720339,19405.4
2024-05-08,61079.27442782,19434.08
2024-05-09,62998.4903381064,19445.22
2024-05-10,60896.6418880772,19467.09
2024-05-11,60843.5729240211,19480.48
2024-05-12,61431.2746879018,19501.74
2024-05-13,62886.9394491526,19518.06
2024-05-14,61555.5670046756,19566.95
2024-05-15,66281.5322542373,19618.75
2024-05-16,65269.2603246639,19638.07
2024-05-17,66956.4409476914,19659.27
2024-05-18,66977.6006914085,19675.82
2024-05-19,66259.4704260666,19701.8
2024-05-20,71202.2025902981,19737.82
2024-05-21,70217.2546914085,19745.93
2024-05-22,69074.9141350088,19780.46
2024-05-23,67758.7306586791,19773.04
2024-05-24,68608.998279661,19760.13
2024-05-25,69282.7925976037,19752.01
2024-05-26,68445.0069532437,19757.2
2024-05-27,69347.815260374,19755.47
2024-05-28,68342.8204488603,19933.37
2024-05-29,67584.2632402104,19928.75
2024-05-30,68375.4760260082,19907.78
2024-05-31,67377.7626122151,19916.12
2024-06-01,67714.3526399766,19918.63
2024-06-02,67805.4855742256,19933.6
2024-06-03,68833.3028351841,19928.56
2024-06-04,70554.0894330801,19923.67
2024-06-05,71087.4433158971,19932.76
2024-06-06,70788.5013755114,20034.37
2024-06-07,69338.1573240795,20036.83
2024-06-08,69310.1092618352,20040.74
2024-06-09,69644.0190894214,20059.79
2024-06-10,69465.9362478083,20084.97
2024-06-11,67368.263506429,20104.73
2024-06-12,68213.8346838106,20397.09
2024-06-13,66783.4902767388,20405.36
2024-06-14,65982.1865195792,20423.78
2024-06-15,66204.904308007,20460.12
2024-06-16,66622.5999336645,20480.88
2024-06-17,66483.8785260082,20506.11
2024-06-18,65112.1230020456,20500.4
2024-06-19,64878.7141525424,20514.84
2024-06-20,64897.7011542957,20526.73
2024-06-21,64086.0489228521,20546.06
2024-06-22,64258.135506429,20551.33
2024-06-23,63345.0218760959,20570.12
2024-06-24,60258.9554374635,20604.09
2024-06-25,61739.6658477498,20595.33
2024-06-26,60794.4760584454,20626.89
2024-06-27,61569.9234275278,20619.28
2024-06-28,60303.3147364115,20637.48
2024-06-29,60889.3298430742,20643.21
2024-06-30,62763.2796861485,20663.34
2024-07-01,62835.3997647575,20721.01
2024-07-02,62028.6170385739,20743.54
2024-07-03,60216.3920859147,20806.73
2024-07-04,57418.2420213326,20758.32
2024-07-05,56720.9881256575,20757.77
2024-07-06,58259.221773232,20785.85
2024-07-07,56112.5725587376,20811.44
2024-07-08,56691.9149061952,20848.66
2024-07-09,57981.4320967271,20881.31
2024-07-10,57722.0113527177,20933.3
2024-07-11,57307.712738457,20980.71
2024-07-12,57859.1202819988,21016.87
2024-07-13,59329.0372016365,21087.45
2024-07-14,61015.0339412624,21159.37
2024-07-15,64734.7611697837,21246.71
2024-07-16,65118.8266583869,21317.95
2024-07-17,64201.3707805377,21353.77
2024-07-18,63984.3022022209,21385.18
2024-07-19,66755.7833828171,21428.33
2024-07-20,67185.4978112215,21478.28
2024-07-21,68056.6201215663,21540.88
2024-07-22,67535.1976738749,21596.44
2024-07-23,65916.4081616014,21697.62
2024-07-24,65353.3857784921,21751.97
2024-07-25,65722.0611917007,21755.94
2024-07-26,67912.2433091759,21777.57
2024-07-27,68077.3730812391,21787.76
2024-07-28,68170.6691309176,21823.89
2024-07-29,66867.167277031,21817.57
2024-07-30,66186.9146861484,21734.49
2024-07-31,64690.6340385739,21742.2
2024-08-01,65178.0554891876,21721.16
2024-08-02,61506.7698877849,21685.24
2024-08-03,60688.2444272355,21675.6
2024-08-04,58306.2644786675,21678.62
2024-08-05,54343.6276773816,21728.3
2024-08-06,56047.4712866744,22090.83
2024-08-07,55129.7410376973,22177.37
2024-08-08,61908.7896724138,22214.69
2024-08-09,60720.9407594974,22183.96
2024-08-10,60871.5550727645,22191.59
2024-08-11,58836.1043722969,22259.56
2024-08-12,59394.1629538282,22427.55
2024-08-13,60536.2457846289,22697.4
2024-08-14,58840.6466797195,22794.28
2024-08-15,57644.1876879018,22883.67
2024-08-16,58927.2765087668,22889.85
2024-08-17,59414.6743351841,22928.04
2024-08-18,58793.2061458212,23213.35
2024-08-19,59411.5190169492,23277.7
2024-08-20,59123.3002662186,23502.34
2024-08-21,61133.0256493279,23633.57
2024-08-22,60394.4737749854,23695.45
2024-08-23,64106.8029152543,23689.07
2024-08-24,64023.226703682,23726.0
2024-08-25,64498.0183413209,23763.38
2024-08-26,62983.4427729398,23763.93
2024-08-27,59548.0076215663,23525.87
2024-08-28,59100.7747548217,23584.72
2024-08-29,59339.7909947399,23628.21
2024-08-30,59142.9399640561,23852.95
2024-08-31,58959.926273232,23922.4
2024-09-01,57349.0807180012,23981.83
2024-09-02,59159.0238877849,24050.75
2024-09-03,57637.7754444769,24114.06
2024-09-04,58033.3989704851,24155.92
2024-09-05,56112.9529400935,24197.21
2024-09-06,53838.9534623028,24258.61
2024-09-07,54066.4399248977,24275.23
2024-09-08,54859.2584082408,24301.3
2024-09-09,57135.7814371712,24337.81
2024-09-10,57664.4998214494,24373.9
2024-09-11,57409.1950663355,24413.02
2024-09-12,58124.6418065459,24406.35
2024-09-13,60536.8814503215,24424.85
2024-09-14,60007.1702507306,24446.44
2024-09-15,59129.9197536528,24487.89
2024-09-16,58227.46421654,24503.96
2024-09-17,60238.2177255991,24541.62
2024-09-18,61306.2337317358,24537.28
2024-09-19,62994.6096528346,24809.77
2024-09-20,63153.9518270018,24804.56
2024-09-21,63367.7296078317,24813.42
2024-09-22,63571.9521729983,24840.98
2024-09-23,63336.0126347165,24829.65
2024-09-24,64342.7891113384,24843.27
2024-09-25,63059.6269167154,24840.88
2024-09-26,65057.7861461134,24865.75
2024-09-27,65767.7132542373,24870.75
2024-09-28,65770.5276478667,24893.06
2024-09-29,65617.7610689655,24923.98
2024-09-30,63260.0425482174,24937.51
2024-10-01,60858.2487086499,25146.12
2024-10-02,60686.0993135593,25159.48
2024-10-03,60765.2367498539,25172.87
2024-10-04,62052.5100496785,25184.88
2024-10-05,62030.4538977206,25217.21
2024-10-06,62789.8814555815,25245.54
2024-10-07,62416.508829924,25256.27
2024-10-08,62126.3273769725,25150.87
2024-10-09,60615.2581917008,25129.75
2024-10-10,60221.1172869667,25107.66
2024-10-11,62462.539962595,25065.56
2024-10-12,63202.8806992987,25072.9
2024-10-13,62759.431113384,25086.23
2024-10-14,66089.7587410871,25081.08
2024-10-15,66933.974833723,25080.32
2024-10-16,67662.9534038574,25077.54
2024-10-17,67337.9075482174,25085.45
2024-10-18,68390.5375625365,25091.42
2024-10-19,68357.8982963179,25102.56
2024-10-20,69012.3532089421,25095.11
2024-10-21,67440.4625058445,25165.5
2024-10-22,67425.7553211572,25186.88
2024-10-23,66647.2866642315,25205.62
2024-10-24,68130.9948369374,25237.1
2024-10-25,66261.5376861485,25255.35
2024-10-26,67023.3399611338,25277.99
2024-10-27,68000.1475008767,25321.58
2024-10-28,69862.5205470485,25369.35
2024-10-29,72678.7866201052,25391.94
2024-10-30,72450.2843819404,25421.55
2024-10-31,70367.0819576271,25442.44
2024-11-01,69483.5830303916,25441.42
2024-11-02,69241.6794865576,25454.67
2024-11-03,68742.7546227352,25475.52
2024-11-04,67779.0969795441,25485.4
2024-11-05,69538.0241729982,25490.17
2024-11-06,75696.0366192285,25473.95
2024-11-07,75972.2955546464,25470.89
2024-11-08,76507.4474012273,25473.54
2024-11-09,76799.2527469316,25470.68
2024-11-10,80409.2865666277,25501.86
2024-11-11,88859.998448568,25489.71
2024-11-12,88048.7488877849,25496.79
2024-11-13,90369.3819693162,25508.46
2024-11-14,87204.2569827586,25385.05
2024-11-15,91139.0844427236,25401.95
2024-11-16,90567.6957568673,25403.12
2024-11-17,89732.9704292811,25427.27
2024-11-18,90587.6965534775,25420.15
2024-11-19,92254.1385800701,25143.27
2024-11-20,94160.0406858562,25154.83
2024-11-21,98545.5688798948,25076.99
2024-11-22,98938.3495450029,24986.7
2024-11-23,97707.0484590883,25017.76
2024-11-24,97980.2082819988,25167.31
2024-11-25,93343.0290745178,25162.72
2024-11-26,91875.5699593805,25158.27
2024-11-27,95989.0802273524,25165.08
2024-11-28,95737.9402822911,25197.42
2024-11-29,97398.9417399182,25308.44
2024-11-30,96463.6248980129,25321.91
2024-12-01,97469.6044529515,25353.29
2024-12-02,95726.4417258913,25376.42
2024-12-03,96010.8774228521,25407.38
2024-12-04,98920.2528255406,25518.43
2024-12-05,96949.6644117475,25293.42
2024-12-06,99953.1056580947,25192.91
2024-12-07,99977.7002282291,25213.32
2024-12-08,100798.98356429,25252.55
2024-12-09,97390.1988597311,25172.25
2024-12-10,96835.5017387493,25161.54
2024-12-11,101310.201899766,25165.1
2024-12-12,100090.890479544,25260.28
2024-12-13,101289.823976914,25246.56
2024-12-14,101366.87166803,25260.33
2024-12-15,104551.367141146,25222.82
2024-12-16,105855.672229982,25240.99
2024-12-17,106115.910582992,25138.3
2024-12-18,100469.770656926,25138.34
2024-12-19,97697.045779661,25020.84
2024-12-20,97617.4422051432,25014.19
2024-12-21,97093.0190832846,25014.25
2024-12-22,95149.1058252484,25021.44
2024-12-23,94800.7562060199,24924.23
2024-12-24,98637.7330543542,24931.14
2024-12-25,99235.3678869082,24941.03
2024-12-26,95628.3030902981,24990.35
2024-12-27,94219.9821461134,24999.05
2024-12-28,95123.5811098773,25015.97
2024-12-29,93457.5783202806,25029.11
2024-12-30,92523.163085038,25056.53
2024-12-31,93389.7326016949,25059.01
2025-01-01,94455.7965718878,25082.14
2025-01-02,96851.393682934,25107.68
2025-01-03,98120.6846759205,25126.39
2025-01-04,98230.0478571011,25276.12
2025-01-05,98414.8120964348,25292.22
2025-01-06,102179.560366745,25321.29
2025-01-07,96974.9957857978,25394.18
2025-01-08,95039.2809210988,25415.08
