d,price_usd,nupl
2020-11-12,16289.8148977206,0.5756
2020-11-13,16330.062767972,0.5753
2020-11-14,16102.0100169492,0.5686
2020-11-15,15986.7549905903,0.565
2020-11-16,16743.0539398013,0.5833
2020-11-17,17682.1691870251,0.6028
2020-11-18,17804.6900239626,0.6016
2020-11-19,17818.6686621859,0.6007
2020-11-20,18663.7818531268,0.6148
2020-11-21,18706.5893354179,0.6139
2020-11-22,18482.6926317358,0.6084
2020-11-23,18373.2577597896,0.6044
2020-11-24,19150.2510485096,0.618
2020-11-25,18748.3937130333,0.6087
2020-11-26,17113.7168714202,0.5702
2020-11-27,17101.6030180596,0.5689
2020-11-28,17745.3773124489,0.5839
2020-11-29,18190.8668804208,0.5933
2020-11-30,19664.4076066628,0.6208
2020-12-01,18820.6077895967,0.6021
2020-12-02,19214.8722290473,0.6081
2020-12-03,19470.3112080655,0.6116
2020-12-04,18732.9670909994,0.5955
2020-12-05,19114.6331309176,0.603
2020-12-06,19356.3136767972,0.6074
2020-12-07,19182.1768328463,0.6028
2020-12-08,18340.9781376973,0.5839
2020-12-09,18574.6967352426,0.5872
2020-12-10,18294.8469514904,0.5802
2020-12-11,18061.760025716,0.5741
2020-12-12,18813.2837685564,0.5899
2020-12-13,19156.0825055523,0.5942
2020-12-14,19286.7512992402,0.5958
2020-12-15,19432.5884640561,0.5974
2020-12-16,21370.7203186441,0.6302
2020-12-17,22789.2674160725,0.6478
2020-12-18,23048.7645610754,0.6457
2020-12-19,23856.7735192285,0.656
2020-12-20,23528.5506135593,0.6492
2020-12-21,22937.4183435418,0.6386
2020-12-22,23756.8887685564,0.6468
2020-12-23,23307.2709018118,0.6366
2020-12-24,23707.6330440678,0.6394
2020-12-25,24669.1643220339,0.6525
2020-12-26,26478.0681052016,0.674
2020-12-27,26430.8565971946,0.6704
2020-12-28,27039.3490199883,0.6703
2020-12-29,27231.2034552893,0.6674
2020-12-30,28844.6136781999,0.6824
2020-12-31,29022.6714126242,0.6816
2021-01-01,29380.6937327878,0.6821
2021-01-02,32022.6810578609,0.7025
2021-01-03,33277.8353050848,0.7088
2021-01-04,31802.1467136178,0.6913
2021-01-05,34013.1741724138,0.7066
2021-01-06,36643.2777223846,0.7223
2021-01-07,39215.6511490356,0.7328
2021-01-08,40775.4045634132,0.7361
2021-01-09,40370.6823495032,0.7289
2021-01-10,38329.3401665693,0.7123
2021-01-11,35269.5137177089,0.6853
2021-01-12,33712.4685452952,0.6694
2021-01-13,37296.5475277615,0.6987
2021-01-14,39045.518340152,0.7093
2021-01-15,36710.3174248977,0.6891
2021-01-16,36177.2610970193,0.6835
2021-01-17,36069.939466803,0.6817
2021-01-18,36594.2964018118,0.6843
2021-01-19,36250.1461893629,0.6803
2021-01-20,35515.480012858,0.6728
2021-01-21,31022.9510280538,0.6257
2021-01-22,32986.4357568673,0.6474
2021-01-23,32036.2822723553,0.6365
2021-01-24,32216.1042904734,0.6382
2021-01-25,32419.7059462303,0.6399
2021-01-26,32640.6391426067,0.6418
2021-01-27,30358.9347235535,0.613
2021-01-28,33511.287595149,0.6473
2021-01-29,34166.1494259497,0.6517
2021-01-30,34349.9170952659,0.6526
2021-01-31,33157.8325745178,0.639
2021-02-01,33570.2718468732,0.6427
2021-02-02,35596.1489094097,0.6613
2021-02-03,37578.3732068966,0.6776
2021-02-04,37129.2029376972,0.6717
2021-02-05,38045.4136084161,0.6768
2021-02-06,39341.727081239,0.686
2021-02-07,39003.0121817651,0.6817
2021-02-08,46121.9340724722,0.7266
2021-02-09,46548.1619912332,0.7236
2021-02-10,45078.128350263,0.7116
2021-02-11,47892.8409181765,0.7257
2021-02-12,47525.2091431911,0.7207
2021-02-13,47208.6250270602,0.7181
2021-02-14,48829.8275096435,0.7264
2021-02-15,48110.2417334892,0.7192
2021-02-16,49140.3826578024,0.7232
2021-02-17,52224.9391139684,0.7364
2021-02-18,51650.0699485681,0.7304
2021-02-19,55820.5044038574,0.7442
2021-02-20,55861.8205670953,0.7421
2021-02-21,57500.7161102864,0.7474
2021-02-22,53952.1533386324,0.7288
2021-02-23,48560.4890350672,0.696
2021-02-24,49567.3456890707,0.6997
2021-02-25,47568.131170076,0.6852
2021-02-26,46231.7675784921,0.6738
2021-02-27,45834.5133611923,0.6716
2021-02-28,45359.4641642314,0.6676
2021-03-01,49634.4471092928,0.6942
2021-03-02,48304.7054879018,0.6846
2021-03-03,50690.4671835184,0.6982
2021-03-04,48472.7954751607,0.6837
2021-03-05,48800.8173594389,0.6846
2021-03-06,48970.5244868498,0.6851
2021-03-07,51086.4681794272,0.6975
2021-03-08,52088.475131502,0.7015
2021-03-09,54739.1352542373,0.7142
2021-03-10,56116.040912332,0.7193
2021-03-11,57847.2549357101,0.7247
2021-03-12,57334.641534775,0.7199
2021-03-13,61288.7941276447,0.7361
2021-03-14,59905.6184704851,0.7286
2021-03-15,56121.121924021,0.7091
2021-03-16,56500.4460257159,0.7095
2021-03-17,58683.0659824664,0.7186
2021-03-18,57731.4798410871,0.7132
2021-03-19,58168.1219222677,0.7146
2021-03-20,58247.8847066043,0.7141
2021-03-21,57447.9330198714,0.7093
2021-03-22,54453.1373508475,0.6924
2021-03-23,54563.6119458211,0.691
2021-03-24,52595.4113237873,0.6785
2021-03-25,51547.1248953828,0.6706
2021-03-26,54817.8571122151,0.6884
2021-03-27,56019.8373055523,0.6941
2021-03-28,55713.0381396844,0.6918
2021-03-29,57571.2333477498,0.7004
2021-03-30,58684.5483921683,0.7044
2021-03-31,58792.1948275862,0.7038
2021-04-01,58818.9770985973,0.702
2021-04-02,59031.5340192285,0.7019
2021-04-03,57282.3896247808,0.6925
2021-04-04,58202.199391993,0.6968
2021-04-05,58755.8525295149,0.6988
2021-04-06,58084.0664231444,0.6903
2021-04-07,56266.8346762127,0.6797
2021-04-08,57963.3445994155,0.6881
2021-04-09,58051.7625563998,0.6878
2021-04-10,59651.5589877265,0.6947
2021-04-11,59932.9306469901,0.6955
2021-04-12,59905.9363744594,0.694
2021-04-13,63445.638314436,0.7088
2021-04-14,62869.4955873758,0.7038
2021-04-15,63231.162987142,0.7036
2021-04-16,61571.1100905903,0.6948
2021-04-17,60280.8761758036,0.6875
2021-04-18,56389.5579812975,0.6621
2021-04-19,55798.1370771479,0.6582
2021-04-20,56474.3737586207,0.6616
2021-04-21,54025.7995745178,0.6462
2021-04-22,51882.0598106371,0.6309
2021-04-23,50954.9100607832,0.6239
2021-04-24,50279.9484464056,0.6182
2021-04-25,48946.9407428404,0.6078
2021-04-26,53943.3499783752,0.6428
2021-04-27,55027.0309848042,0.6482
2021-04-28,54787.3787071888,0.646
2021-04-29,53567.0811938048,0.6367
2021-04-30,57741.44441654,0.6611
2021-05-01,57863.5903927528,0.6613
2021-05-02,56572.5968410286,0.6531
2021-05-03,57243.0416054939,0.6563
2021-05-04,53724.10892519,0.6333
2021-05-05,57342.0256616014,0.6553
2021-05-06,56527.3529789597,0.6486
2021-05-07,57341.0684549386,0.6515
2021-05-08,58736.1258950906,0.6592
2021-05-09,58288.4256303916,0.6557
2021-05-10,55902.9277399182,0.6406
2021-05-11,56612.1026487434,0.6445
2021-05-12,50972.355081239,0.6045
2021-05-13,49368.6144739918,0.5917
2021-05-14,49997.3959011105,0.5967
2021-05-15,47047.9633331385,0.5715
2021-05-16,46022.5037090006,0.5621
2021-05-17,43492.3954833431,0.538
2021-05-18,42789.8093921683,0.5309
2021-05-19,37642.5200017534,0.4706
2021-05-20,40799.4021475745,0.5127
2021-05-21,37174.3311014027,0.4665
2021-05-22,37643.4197983635,0.4741
2021-05-23,34774.207221917,0.4315
2021-05-24,38630.4091186441,0.4868
2021-05-25,38269.7710747516,0.4827
2021-05-26,39194.8588980129,0.4947
2021-05-27,38510.8570417884,0.4862
2021-05-28,35596.7179510228,0.4453
2021-05-29,34681.8183670368,0.4312
2021-05-30,35652.1687703098,0.4462
2021-05-31,37312.9748970193,0.4707
2021-06-01,36661.3781184687,0.4609
2021-06-02,37639.4556732905,0.4751
2021-06-03,39160.1504132086,0.4947
2021-06-04,36884.3735551724,0.4643
2021-06-05,35409.5672366452,0.4425
2021-06-06,35720.6043546464,0.4476
2021-06-07,33724.9077517826,0.4161
2021-06-08,33475.0489234366,0.4132
2021-06-09,37372.9888953828,0.473
2021-06-10,36826.0022185856,0.4656
2021-06-11,37185.3931268264,0.4705
2021-06-12,35669.1712817066,0.4483
2021-06-13,38925.4194289889,0.494
2021-06-14,40455.5959833431,0.5122
2021-06-15,40254.6514679135,0.5093
2021-06-16,38265.5437726476,0.484
2021-06-17,38018.6432346581,0.4812
2021-06-18,37280.37,0.4714
2021-06-19,35555.9763966686,0.446
2021-06-20,34820.11,0.4343
2021-06-21,32584.96,0.3975
2021-06-22,32908.33,0.4039
2021-06-23,33610.4968129749,0.4165
2021-06-24,34897.22,0.4378
2021-06-25,32262.76,0.3979
2021-06-26,31336.27,0.3806
2021-06-27,32642.96,0.4049
2021-06-28,34376.188538983,0.435
2021-06-29,36148.79,0.4626
2021-06-30,34590.84,0.4386
2021-07-01,33418.21,0.4196
2021-07-02,33782.9459464641,0.4273
2021-07-03,34720.1,0.4427
2021-07-04,35355.6078883694,0.4525
2021-07-05,33911.7538404442,0.4294
2021-07-06,33946.37,0.4301
2021-07-07,34690.12,0.4423
2021-07-08,32819.6595312098,0.4111
2021-07-09,33914.8810742256,0.4299
2021-07-10,33335.86,0.4201
2021-07-11,33846.4,0.4287
2021-07-12,32834.9,0.4109
2021-07-13,32641.9759610169,0.4079
2021-07-14,32813.26,0.4113
2021-07-15,31750.98,0.3924
2021-07-16,31455.7175818819,0.3873
2021-07-17,31547.9511990064,0.3867
2021-07-18,31645.72,0.3888
2021-07-19,30805.05,0.3725
2021-07-20,29877.38,0.3533
2021-07-21,31843.81,0.393
2021-07-22,32306.9614285798,0.4014
2021-07-23,33439.5957028638,0.4228
2021-07-24,34166.914654588,0.4349
2021-07-25,35119.9374360023,0.4501
2021-07-26,37444.7825102279,0.4819
2021-07-27,38055.11,0.4864
2021-07-28,40003.52,0.5091
2021-07-29,39722.32,0.4998
2021-07-30,40860.23,0.5128
2021-07-31,41793.3137481005,0.5234
2021-08-01,41310.19,0.5179
2021-08-02,39304.1862835769,0.4931
2021-08-03,38288.8253975453,0.4799
2021-08-04,39706.49,0.4981
2021-08-05,40908.48,0.5123
2021-08-06,42690.36,0.5318
2021-08-07,43945.42,0.5446
2021-08-08,43855.21,0.5434
2021-08-09,46265.6424564582,0.5659
2021-08-10,45488.7912624196,0.5578
2021-08-11,45676.3263611923,0.5591
2021-08-12,44440.18,0.5465
2021-08-13,47717.4853559322,0.5767
2021-08-14,46665.44,0.5662
2021-08-15,46749.52,0.5667
2021-08-16,46064.94,0.5599
2021-08-17,45017.36,0.5495
2021-08-18,44592.92,0.5446
2021-08-19,46567.94,0.5632
2021-08-20,48652.94,0.5808
2021-08-21,49070.2409701929,0.5839
2021-08-22,48424.68,0.5779
2021-08-23,49509.06,0.5861
2021-08-24,48364.25,0.5762
2021-08-25,48747.71,0.5775
2021-08-26,47047.56,0.5616
2021-08-27,48942.27,0.5781
2021-08-28,48746.55,0.5761
2021-08-29,48896.51,0.5771
2021-08-30,48653.6,0.5748
2021-08-31,46995.72,0.5593
2021-09-01,48269.06,0.5701
2021-09-02,49555.55,0.5805
2021-09-03,49860.5341635301,0.5825
2021-09-04,49919.577563647,0.5826
2021-09-05,51652.0,0.5962
2021-09-06,52640.5883740503,0.6031
2021-09-07,46806.02,0.5543
2021-09-08,46154.44,0.5479
2021-09-09,46268.06,0.5482
2021-09-10,45130.85,0.537
2021-09-11,45098.5916447691,0.5366
2021-09-12,46180.6124563998,0.5471
2021-09-13,44991.5221277031,0.5353
2021-09-14,46842.21,0.5529
2021-09-15,48167.1893676213,0.564
2021-09-16,47103.61,0.5538
2021-09-17,47086.39,0.5534
2021-09-18,48015.88,0.5617
2021-09-19,47587.39,0.5576
2021-09-20,43569.67,0.518
2021-09-21,40526.4893760958,0.4827
2021-09-22,43475.75,0.5172
2021-09-23,44716.19,0.5302
2021-09-24,42991.34,0.5117
2021-09-25,42714.1,0.5085
2021-09-26,43131.2941773816,0.5099
2021-09-27,42720.72,0.5052
2021-09-28,41811.6,0.4948
2021-09-29,41453.9470131502,0.4905
2021-09-30,43781.546015488,0.5169
2021-10-01,48078.1315543542,0.5586
2021-10-02,47984.28,0.5571
2021-10-03,48441.32,0.5609
2021-10-04,49288.5013106371,0.5676
2021-10-05,51558.0493319112,0.5854
2021-10-06,54893.34,0.6076
2021-10-07,53805.1569125658,0.5984
2021-10-08,53933.5275908825,0.5987
2021-10-09,54648.42,0.6034
2021-10-10,55431.06,0.6084
2021-10-11,57395.76,0.6207
2021-10-12,56196.1812597896,0.6116
2021-10-13,57348.8928769725,0.6183
2021-10-14,57384.0369146698,0.6174
2021-10-15,61446.0840073057,0.6408
2021-10-16,60932.0632119228,0.637
2021-10-17,61462.2223722969,0.6396
2021-10-18,61977.0575514319,0.6401
2021-10-19,64290.8977574518,0.6514
2021-10-20,66061.7965639977,0.6585
2021-10-21,62373.8856206897,0.6372
2021-10-22,60750.9673718293,0.6273
2021-10-23,61250.082628872,0.63
2021-10-24,60865.4470523086,0.6267
2021-10-25,63031.6729015196,0.6379
2021-10-26,60393.9802738165,0.6217
2021-10-27,58563.3359899766,0.6099
2021-10-28,60564.5721122151,0.6219
2021-10-29,62230.8055689655,0.6309
2021-10-30,61809.68,0.628
2021-10-31,61432.9700628287,0.6241
2021-11-01,61092.0950592051,0.6211
2021-11-02,63024.7472296902,0.6304
2021-11-03,62955.9817630041,0.6286
2021-11-04,61393.8899780246,0.619
2021-11-05,61005.840833723,0.6156
2021-11-06,61455.0536268849,0.618
2021-11-07,63043.8290590298,0.6272
2021-11-08,67541.7555081824,0.6497
2021-11-09,67095.5856706605,0.6461
2021-11-10,64756.0779689071,0.6325
2021-11-11,64962.9312939801,0.6328
2021-11-12,64078.968037405,0.6227
2021-11-13,64397.7912063121,0.6242
2021-11-14,65032.2256548217,0.6275
2021-11-15,63753.5031592636,0.6192
2021-11-16,60322.4978530099,0.597
2021-11-17,60154.3083661601,0.5952
2021-11-18,56794.1556271186,0.5722
2021-11-19,58014.0729888954,0.5809
2021-11-20,59749.4738229106,0.5927
2021-11-21,59032.6241017534,0.5876
2021-11-22,56383.5658760958,0.5688
2021-11-23,57642.2657980713,0.5778
2021-11-24,57141.8303784337,0.5739
2021-11-25,59008.6554792519,0.5842
2021-11-26,53800.6178389831,0.5451
2021-11-27,54635.8824628872,0.5521
2021-11-28,57248.5696963764,0.572
2021-11-29,57920.7107299825,0.5762
2021-11-30,57097.0127942724,0.5698
2021-12-01,57180.6098439509,0.5698
2021-12-02,56582.8937691408,0.5653
2021-12-03,53671.6160680888,0.5423
2021-12-04,49159.7357983635,0.5023
2021-12-05,49327.0935999416,0.5042
2021-12-06,50535.4252232612,0.5163
2021-12-07,50574.4728344828,0.5156
2021-12-08,50500.6543513735,0.515
2021-12-09,47937.8228458212,0.4899
2021-12-10,47437.2289725307,0.4849
2021-12-11,49321.7693252484,0.5042
2021-12-12,50136.5722568673,0.5121
2021-12-13,46785.3278410286,0.4779
2021-12-14,48292.6822501461,0.4936
2021-12-15,48830.6223860316,0.499
2021-12-16,47663.4691077148,0.4868
2021-12-17,46334.4837489772,0.4727
2021-12-18,46904.8736753361,0.479
2021-12-19,46876.426924021,0.4787
2021-12-20,46954.7634783168,0.4798
2021-12-21,49082.0624666277,0.5018
2021-12-22,48692.0987391584,0.4977
2021-12-23,50712.9707682642,0.5169
2021-12-24,50783.8344210988,0.5173
2021-12-25,50590.4508976622,0.5155
2021-12-26,50798.3065859147,0.5173
2021-12-27,50796.3776735827,0.5171
2021-12-28,47673.0440452367,0.4861
2021-12-29,46470.3215751023,0.4733
2021-12-30,47102.4630037989,0.4801
2021-12-31,46355.1173302747,0.4718
2022-01-01,47560.0093816482,0.4851
2022-01-02,47352.5577565751,0.4828
2022-01-03,46453.432351841,0.473
2022-01-04,45905.9611221508,0.4672
2022-01-05,43530.9440388662,0.4389
2022-01-06,43144.9652928112,0.4344
2022-01-07,41512.7845808299,0.4133
2022-01-08,41799.8128848627,0.4176
2022-01-09,41886.4985569842,0.4189
2022-01-10,41816.9510561075,0.4181
2022-01-11,42768.1786116306,0.4312
2022-01-12,43961.0265441262,0.4462
2022-01-13,42626.8653924605,0.4292
2022-01-14,43102.6476180596,0.4356
2022-01-15,43206.6744812975,0.4369
2022-01-16,43168.8596671537,0.4363
2022-01-17,42211.270399474,0.4241
2022-01-18,42431.2319670368,0.4272
2022-01-19,41787.722012858,0.4193
2022-01-20,40756.1261630625,0.4053
2022-01-21,36492.2872241379,0.3398
2022-01-22,34996.390965225,0.3128
2022-01-23,36271.0502650497,0.337
2022-01-24,36659.7252206312,0.3448
2022-01-25,36952.586773232,0.3502
2022-01-26,36825.8245993571,0.3484
2022-01-27,37021.9371332554,0.3522
2022-01-28,37768.8474836353,0.3657
2022-01-29,38088.2912279953,0.3721
2022-01-30,37983.5063845704,0.3709
2022-01-31,38462.6724029807,0.3788
2022-02-01,38787.9640824079,0.3806
2022-02-02,36942.3307493279,0.3503
2022-02-03,37057.6521879018,0.3527
2022-02-04,41079.9060881356,0.4149
2022-02-05,41508.5816925774,0.4207
2022-02-06,42358.2251732905,0.4321
2022-02-07,43888.980119813,0.451
2022-02-08,44167.4447945646,0.454
2022-02-09,44405.0732042665,0.4565
2022-02-10,43614.3426960842,0.4465
2022-02-11,42357.3217416715,0.43
2022-02-12,42173.4593962595,0.4272
2022-02-13,42195.5947451782,0.4275
2022-02-14,42646.1618590883,0.4335
2022-02-15,44511.9084880187,0.4564
2022-02-16,44065.7092673875,0.4508
2022-02-17,40610.024261543,0.405
2022-02-18,40044.2204856809,0.397
2022-02-19,40095.887329398,0.3978
2022-02-20,38551.6224967855,0.3741
2022-02-21,37098.0360081824,0.3504
2022-02-22,38202.5940818235,0.3692
2022-02-23,37308.2687344243,0.3542
2022-02-24,38283.790402104,0.3707
2022-02-25,39323.7702158387,0.3873
2022-02-26,39056.5781523086,0.3833
2022-02-27,37664.7792828755,0.3609
2022-02-28,43179.2545140269,0.4401
2022-03-01,44334.457582408,0.4539
2022-03-02,43984.584926768,0.4493
2022-03-03,42492.7744552893,0.4297
2022-03-04,39106.4052159556,0.3816
2022-03-05,39383.8848433665,0.386
2022-03-06,38399.3426268264,0.3704
2022-03-07,38146.734273232,0.3666
2022-03-08,38725.477261543,0.3765
2022-03-09,41989.4028179427,0.4238
2022-03-10,39482.2584672706,0.3867
2022-03-11,38825.3644214494,0.3771
2022-03-12,38951.1300157802,0.3791
2022-03-13,37808.3174004091,0.3604
2022-03-14,39649.0453243717,0.3898
2022-03-15,39356.8139000584,0.3855
2022-03-16,41101.768579135,0.4108
2022-03-17,40966.4169324956,0.4094
2022-03-18,41826.1160710111,0.4211
2022-03-19,42193.1615362361,0.426
2022-03-20,41294.7235129164,0.4135
2022-03-21,41064.429648159,0.4102
2022-03-22,42383.169518761,0.428
2022-03-23,42734.2000355932,0.4323
2022-03-24,43974.5935882525,0.4477
2022-03-25,44347.034279661,0.4496
2022-03-26,44519.9268641145,0.4516
2022-03-27,46777.2056265342,0.4772
2022-03-28,47223.6528860316,0.4808
2022-03-29,47463.7096770894,0.4824
2022-03-30,47123.2971478667,0.4782
2022-03-31,45562.2106665693,0.4607
2022-04-01,46250.3362878434,0.4681
2022-04-02,45939.8973489188,0.4646
2022-04-03,46440.5438538866,0.4701
2022-04-04,46663.0041770894,0.4722
2022-04-05,45693.0350619521,0.461
2022-04-06,43304.9371990064,0.4321
2022-04-07,43569.0471697837,0.4356
2022-04-08,42222.0689772063,0.4182
2022-04-09,42680.9947355932,0.4243
2022-04-10,42264.4633909994,0.4188
2022-04-11,39544.0251835184,0.3799
2022-04-12,40096.3669748685,0.3876
2022-04-13,41152.7554517826,0.4031
2022-04-14,39916.4963842782,0.3843
2022-04-15,40527.3319567504,0.3934
2022-04-16,40439.5881209819,0.3922
2022-04-17,39704.7839798364,0.381
2022-04-18,40818.8786025716,0.3978
2022-04-19,41489.6638011689,0.4073
2022-04-20,41395.64458346,0.4058
2022-04-21,40457.4959418469,0.3911
2022-04-22,39737.9735040912,0.3806
2022-04-23,39582.4548720047,0.3782
2022-04-24,39511.6456928697,0.3771
2022-04-25,40473.7483176505,0.3919
2022-04-26,38072.800873758,0.3547
2022-04-27,39218.5376174752,0.3735
2022-04-28,39747.9894270018,0.3818
2022-04-29,38609.5059070719,0.3641
2022-04-30,37714.0949804208,0.3495
2022-05-01,38459.226979135,0.362
2022-05-02,38566.0628877849,0.3647
2022-05-03,37704.4053153127,0.3511
2022-05-04,39641.852176505,0.3822
2022-05-05,36502.0245601403,0.3304
2022-05-06,36042.9995584453,0.3225
2022-05-07,35508.7110227937,0.3127
2022-05-08,34058.9066861484,0.2842
2022-05-09,30457.9218194039,0.2047
2022-05-10,30990.7351659848,0.2201
2022-05-11,28796.5568217417,0.1659
2022-05-12,29030.7070417884,0.1746
2022-05-13,29285.9346718293,0.1834
2022-05-14,30051.935755114,0.2029
2022-05-15,31182.6212460549,0.2316
2022-05-16,29889.6124757452,0.1992
2022-05-17,30438.1944476914,0.2142
2022-05-18,28771.2204786675,0.1701
2022-05-19,30257.8852483928,0.2115
2022-05-20,29224.245998422,0.1849
2022-05-21,29420.0782857978,0.1905
2022-05-22,30331.87514173,0.2147
2022-05-23,29088.2515419638,0.1823
2022-05-24,29643.6837556984,0.1977
2022-05-25,29577.259880187,0.1963
2022-05-26,29332.4860467563,0.1903
2022-05-27,28612.0413103448,0.1714
2022-05-28,29045.5206344243,0.1838
2022-05-29,29294.99,0.1906
2022-05-30,31735.9549719462,0.2524
2022-05-31,31831.4095251315,0.2539
2022-06-01,29825.9221992987,0.2052
2022-06-02,30504.2679997078,0.2245
2022-06-03,29662.6709708942,0.2034
2022-06-04,29792.4076779077,0.2076
2022-06-05,29915.4093009936,0.211
2022-06-06,31333.6770197545,0.247
2022-06-07,31175.0324289889,0.244
2022-06-08,30228.464698422,0.2208
2022-06-09,30064.4855289305,0.2176
2022-06-10,29070.4000300994,0.1917
2022-06-11,28360.7899231444,0.1724
2022-06-12,26830.2839456458,0.1263
2022-06-13,22316.2570400351,-0.0391
2022-06-14,22072.8663085915,-0.043
2022-06-15,22520.7910087668,-0.0177
2022-06-16,20310.1769848042,-0.1235
2022-06-17,20464.9290873174,-0.1106
2022-06-18,19013.8672536528,-0.1908
2022-06-19,20492.2951683226,-0.1048
2022-06-20,20571.6292247224,-0.0996
2022-06-21,20688.4651312098,-0.0915
2022-06-22,20003.1683375219,-0.1266
2022-06-23,21097.1028331385,-0.0679
2022-06-24,21299.0769853887,-0.0568
2022-06-25,21468.3431566335,-0.0487
2022-06-26,21066.6209430158,-0.0684
2022-06-27,20751.0516960842,-0.0832
2022-06-28,20263.2196393922,-0.1081
2022-06-29,20080.9480864991,-0.117
2022-06-30,19332.9121294565,-0.156
2022-07-01,19341.8631240795,-0.1537
2022-07-02,19231.8317083577,-0.1597
2022-07-03,19276.5146639392,-0.1562
2022-07-04,20226.2984745763,-0.102
2022-07-05,20193.3427938048,-0.1033
2022-07-06,20560.8438126826,-0.0816
2022-07-07,21651.4191423144,-0.0271
2022-07-08,21813.7871239042,-0.019
2022-07-09,21585.1321922852,-0.0282
2022-07-10,20831.2733915839,-0.065
2022-07-11,19971.3294704851,-0.1071
2022-07-12,19339.1534734074,-0.1423
2022-07-13,20155.5278386908,-0.0959
2022-07-14,20552.8990289304,-0.0738
2022-07-15,20831.722700526,-0.0555
2022-07-16,21196.5091428989,-0.0374
2022-07-17,21184.32,-0.0378
2022-07-19,23371.2026601403,0.0602
2022-07-20,23280.9356680304,0.0562
2022-07-21,23152.4093112215,0.0526
2022-07-22,22706.0835554646,0.0359
2022-07-23,22484.4592317358,0.027
2022-07-24,22653.3570260082,0.0345
2022-07-25,21510.1255874342,-0.0155
2022-07-26,21181.6591967855,-0.0304
2022-07-27,22898.4150683226,0.0463
2022-07-28,23838.5568838691,0.0834
2022-07-29,23950.7403798948,0.0877
2022-07-30,23623.4349611338,0.0751
2022-07-31,23356.1722215079,0.0648
2022-08-01,23331.4426969608,0.0637
2022-08-02,23031.4268834015,0.052
2022-08-03,23324.0,0.0641
2022-08-04,22628.3320821157,0.0362
2022-08-05,23248.9715023378,0.0618
2022-08-06,22996.2750452952,0.0516
2022-08-07,23153.6584713618,0.058
2022-08-08,23803.6505154296,0.0836
2022-08-09,23186.2917464641,0.0604
2022-08-10,23923.0584830508,0.0887
2022-08-11,23934.4390561075,0.0893
2022-08-12,24396.3088462887,0.1063
2022-08-13,24426.2225748101,0.1074
2022-08-14,24314.2021315021,0.1034
2022-08-15,24083.9539748685,0.0951
2022-08-16,23868.8193530099,0.087
2022-08-17,23336.3489310345,0.0668
2022-08-18,23221.1706028638,0.0623
2022-08-19,20906.7663141438,-0.0393
2022-08-20,21146.6548021625,-0.0272
2022-08-21,21553.9961717125,-0.0078
2022-08-22,21301.0840581531,-0.0191
2022-08-23,21534.5143521333,-0.0078
2022-08-24,21424.9728232028,-0.0125
2022-08-25,21587.8395844535,-0.0045
2022-08-26,20246.1655733489,-0.0701
2022-08-27,20043.9909485681,-0.0802
2022-08-28,19673.5412188778,-0.1004
2022-08-29,20270.960383986,-0.068
2022-08-30,19825.4632066043,-0.0906
2022-08-31,20024.6716059614,-0.0793
2022-09-01,20105.4626072472,-0.0743
2022-09-02,19948.8567472823,-0.0818
2022-09-03,19803.8332697253,-0.0896
2022-09-04,19961.9118907072,-0.0811
2022-09-05,19797.7967884278,-0.0897
2022-09-06,18846.150537405,-0.143
2022-09-07,19292.9070745178,-0.1161
2022-09-08,19319.1248512566,-0.114
2022-09-09,21363.1894485681,-0.0081
2022-09-10,21715.5972516072,0.0082
2022-09-11,21732.8643576856,0.0092
2022-09-12,22364.7235803624,0.037
2022-09-13,20165.0421607247,-0.0645
2022-09-14,20246.3660424313,-0.0592
2022-09-15,19696.8698661601,-0.0872
2022-09-16,19741.5776168907,-0.0844
2022-09-17,20120.7023459965,-0.0638
2022-09-18,19427.1002626534,-0.1014
2022-09-19,19557.9769582116,-0.0933
2022-09-20,18872.9498667446,-0.132
2022-09-21,18506.7607481005,-0.1534
2022-09-22,19414.5396449445,-0.0995
2022-09-23,19326.8648199883,-0.1042
2022-09-24,18924.7677872589,-0.1274
2022-09-25,18793.1561531268,-0.135
2022-09-26,19201.1317209234,-0.1107
2022-09-27,19106.7389135009,-0.1154
2022-09-28,19454.937210111,-0.0947
2022-09-29,19540.8664105786,-0.0895
2022-09-30,19435.1946917008,-0.0946
2022-10-01,19311.861629398,-0.1014
2022-10-02,19015.2928050847,-0.1183
2022-10-03,19633.4325859147,-0.0831
2022-10-04,20339.9712811221,-0.0454
2022-10-05,20155.0996987142,-0.0547
2022-10-06,19950.5477957335,-0.0651
2022-10-07,19539.1439216832,-0.087
2022-10-08,19416.1772291058,-0.0934
2022-10-09,19428.3671323787,-0.0926
2022-10-10,19154.4042346581,-0.1077
2022-10-11,19039.2820683811,-0.114
2022-10-12,19156.9115645821,-0.106
2022-10-13,19387.8336806546,-0.0925
2022-10-14,19177.6941031561,-0.1041
2022-10-15,19069.8749272355,-0.1102
2022-10-16,19261.7497878434,-0.099
2022-10-17,19557.0218106371,-0.0815
2022-10-18,19341.4075543542,-0.0941
2022-10-19,19132.1544254822,-0.1054
2022-10-20,19033.3760239626,-0.1108
2022-10-21,19174.8763487434,-0.1024
2022-10-22,19207.6285078901,-0.0997
2022-10-23,19565.4123243717,-0.0796
2022-10-24,19341.460210111,-0.092
2022-10-25,20094.9611215663,-0.0513
